hr,workingday,temp,casual,registered,weathersit_2,weathersit_3,season_2,season_3,season_4
6,1,0.52,0,98,False,False,False,False,True
7,1,0.52,14,283,False,False,False,False,True
8,1,0.54,31,425,False,False,False,False,True
9,1,0.56,23,214,False,False,False,False,True
10,1,0.6,46,122,False,False,False,False,True
11,1,0.64,49,168,False,False,False,False,True
15,1,0.64,52,193,False,False,False,False,True
16,1,0.62,62,298,False,False,False,False,True
17,1,0.62,94,497,False,False,False,False,True
18,1,0.58,62,449,False,False,False,False,True
19,1,0.54,42,332,False,False,False,False,True
20,1,0.54,28,202,False,False,False,False,True
21,1,0.52,27,179,False,False,False,False,True
22,1,0.52,30,129,False,False,False,False,True
23,1,0.52,23,109,False,False,False,False,True
0,1,0.34,3,13,False,False,False,False,True
1,1,0.36,1,5,False,False,False,False,True
2,1,0.36,0,4,False,False,False,False,True
3,1,0.36,1,6,False,False,False,False,True
4,1,0.34,2,6,False,False,False,False,True
19,1,0.4,15,300,False,False,False,False,True
3,1,0.4,3,3,False,False,False,False,True
4,1,0.4,3,4,False,False,False,False,True
5,1,0.4,2,25,False,False,False,False,True
6,1,0.4,3,109,False,False,False,False,True
7,1,0.42,11,298,False,False,False,False,True
8,1,0.44,28,372,False,False,False,False,True
9,1,0.46,19,168,False,False,False,False,True
10,1,0.48,19,107,False,False,False,False,True
11,1,0.54,22,102,False,False,False,False,True
12,1,0.56,39,160,False,False,False,False,True
13,1,0.56,20,153,False,False,False,False,True
14,1,0.58,27,156,False,False,False,False,True
15,1,0.58,28,166,False,False,False,False,True
16,1,0.58,36,273,False,False,False,False,True
17,1,0.56,55,530,False,False,False,False,True
18,1,0.54,68,456,False,False,False,False,True
19,1,0.52,35,310,False,False,False,False,True
20,1,0.52,25,236,False,False,False,False,True
21,1,0.5,22,144,False,False,False,False,True
22,1,0.5,8,106,False,False,False,False,True
23,1,0.48,6,60,False,False,False,False,True
0,1,0.48,7,36,False,False,False,False,True
1,1,0.48,4,7,False,False,False,False,True
2,1,0.46,1,2,False,False,False,False,True
3,1,0.46,1,5,False,False,False,False,True
4,1,0.44,1,4,False,False,False,False,True
5,1,0.44,3,29,False,False,False,False,True
6,1,0.44,5,112,False,False,False,False,True
7,1,0.46,9,292,False,False,False,False,True
8,1,0.52,26,441,False,False,False,False,True
9,1,0.54,32,187,False,False,False,False,True
10,1,0.56,30,103,False,False,False,False,True
11,1,0.6,32,138,False,False,False,False,True
12,1,0.62,34,180,False,False,False,False,True
13,1,0.64,30,189,False,False,False,False,True
14,1,0.64,34,156,False,False,False,False,True
15,1,0.64,35,147,False,False,False,False,True
16,1,0.64,37,245,False,False,False,False,True
17,1,0.64,66,525,False,False,False,False,True
18,1,0.6,57,536,False,False,False,False,True
19,1,0.58,40,334,False,False,False,False,True
20,1,0.52,18,228,False,False,False,False,True
21,1,0.5,28,173,False,False,False,False,True
22,1,0.52,20,134,False,False,False,False,True
23,1,0.5,9,64,False,False,False,False,True
0,1,0.5,6,34,False,False,False,False,True
1,1,0.48,5,17,False,False,False,False,True
2,1,0.46,2,8,False,False,False,False,True
3,1,0.44,1,4,False,False,False,False,True
4,1,0.44,0,5,False,False,False,False,True
5,1,0.42,0,24,False,False,False,False,True
6,1,0.4,4,110,False,False,False,False,True
7,1,0.42,15,287,False,False,False,False,True
8,1,0.44,20,437,False,False,False,False,True
9,1,0.46,20,188,False,False,False,False,True
10,1,0.52,24,105,False,False,False,False,True
11,1,0.54,29,115,False,False,False,False,True
12,1,0.56,46,180,False,False,False,False,True
13,1,0.56,33,158,False,False,False,False,True
14,1,0.58,56,139,False,False,False,False,True
15,1,0.58,62,157,False,False,False,False,True
16,1,0.58,51,272,False,False,False,False,True
17,1,0.56,63,505,False,False,False,False,True
18,1,0.54,59,479,False,False,False,False,True
19,1,0.52,38,305,False,False,False,False,True
20,1,0.5,29,231,False,False,False,False,True
21,1,0.46,34,161,False,False,False,False,True
22,1,0.46,24,124,False,False,False,False,True
23,1,0.44,18,81,False,False,False,False,True
0,1,0.44,19,48,False,False,False,False,True
1,1,0.44,3,25,False,False,False,False,True
2,1,0.42,0,5,False,False,False,False,True
3,1,0.4,1,9,False,False,False,False,True
4,1,0.4,0,5,False,False,False,False,True
5,1,0.42,3,24,False,False,False,False,True
6,1,0.42,3,84,False,False,False,False,True
7,1,0.42,5,237,False,False,False,False,True
8,1,0.46,31,386,False,False,False,False,True
9,1,0.48,34,207,False,False,False,False,True
10,1,0.52,48,126,False,False,False,False,True
11,1,0.56,80,150,False,False,False,False,True
12,1,0.6,61,174,False,False,False,False,True
13,1,0.6,95,210,False,False,False,False,True
14,1,0.62,77,179,False,False,False,False,True
15,1,0.66,68,202,False,False,False,False,True
16,1,0.64,73,346,False,False,False,False,True
17,1,0.6,101,462,False,False,False,False,True
18,1,0.56,94,371,False,False,False,False,True
19,1,0.56,51,243,False,False,False,False,True
20,1,0.54,30,167,False,False,False,False,True
21,1,0.5,22,144,False,False,False,False,True
22,1,0.5,27,119,False,False,False,False,True
23,1,0.5,23,113,False,False,False,False,True
6,1,0.52,9,114,False,False,False,False,True
14,1,0.66,22,111,False,False,False,False,True
15,1,0.66,27,128,False,False,False,False,True
16,1,0.66,36,240,False,False,False,False,True
20,1,0.62,15,166,False,False,False,False,True
21,1,0.62,8,115,False,False,False,False,True
22,1,0.62,13,101,False,False,False,False,True
0,1,0.58,10,29,False,False,False,False,True
1,1,0.58,8,16,False,False,False,False,True
2,1,0.56,0,6,False,False,False,False,True
3,1,0.56,1,6,False,False,False,False,True
4,1,0.56,0,8,False,False,False,False,True
13,1,0.56,18,114,False,False,False,False,True
14,1,0.62,37,119,False,False,False,False,True
15,1,0.62,61,169,False,False,False,False,True
16,1,0.6,80,264,False,False,False,False,True
17,1,0.58,55,426,False,False,False,False,True
18,1,0.54,62,361,False,False,False,False,True
19,1,0.54,27,221,False,False,False,False,True
20,1,0.52,19,177,False,False,False,False,True
21,1,0.5,22,156,False,False,False,False,True
22,1,0.46,20,123,False,False,False,False,True
23,1,0.46,15,80,False,False,False,False,True
0,1,0.54,12,25,False,False,False,False,True
1,1,0.56,2,15,False,False,False,False,True
2,1,0.56,4,3,False,False,False,False,True
3,1,0.56,0,2,False,False,False,False,True
4,1,0.52,2,3,False,False,False,False,True
5,1,0.5,1,28,False,False,False,False,True
6,1,0.5,7,107,False,False,False,False,True
10,1,0.52,43,92,False,False,False,False,True
11,1,0.56,35,131,False,False,False,False,True
12,1,0.56,39,166,False,False,False,False,True
13,1,0.56,49,156,False,False,False,False,True
14,1,0.58,44,122,False,False,False,False,True
15,1,0.56,66,142,False,False,False,False,True
16,1,0.58,64,238,False,False,False,False,True
17,1,0.56,80,540,False,False,False,False,True
18,1,0.56,49,469,False,False,False,False,True
19,1,0.54,45,288,False,False,False,False,True
20,1,0.52,40,189,False,False,False,False,True
21,1,0.5,36,141,False,False,False,False,True
22,1,0.5,16,88,False,False,False,False,True
0,1,0.48,8,23,False,False,False,False,True
2,1,0.44,1,4,False,False,False,False,True
3,1,0.44,0,1,False,False,False,False,True
6,1,0.46,4,105,False,False,False,False,True
7,1,0.46,15,326,False,False,False,False,True
8,1,0.5,25,474,False,False,False,False,True
15,1,0.62,66,139,False,False,False,False,True
16,1,0.62,58,246,False,False,False,False,True
17,1,0.6,72,553,False,False,False,False,True
18,1,0.56,58,512,False,False,False,False,True
19,1,0.56,31,286,False,False,False,False,True
20,1,0.54,23,204,False,False,False,False,True
0,1,0.56,4,22,False,False,False,False,True
1,1,0.56,4,11,False,False,False,False,True
2,1,0.56,0,4,False,False,False,False,True
3,1,0.5,0,1,False,False,False,False,True
4,1,0.5,2,6,False,False,False,False,True
5,1,0.48,2,24,False,False,False,False,True
6,1,0.44,5,87,False,False,False,False,True
7,1,0.42,15,303,False,False,False,False,True
8,1,0.44,17,409,False,False,False,False,True
9,1,0.44,26,197,False,False,False,False,True
10,1,0.46,25,105,False,False,False,False,True
11,1,0.48,30,99,False,False,False,False,True
12,1,0.48,28,171,False,False,False,False,True
13,1,0.5,28,136,False,False,False,False,True
19,1,0.46,20,278,False,False,False,False,True
21,1,0.44,16,149,False,False,False,False,True
22,1,0.44,22,106,False,False,False,False,True
23,1,0.42,7,83,False,False,False,False,True
0,1,0.4,8,42,False,False,False,False,True
1,1,0.4,7,19,False,False,False,False,True
2,1,0.38,6,12,False,False,False,False,True
3,1,0.36,0,7,False,False,False,False,True
4,1,0.36,0,6,False,False,False,False,True
5,1,0.34,0,31,False,False,False,False,True
6,1,0.36,7,78,False,False,False,False,True
7,1,0.36,5,228,False,False,False,False,True
8,1,0.4,16,386,False,False,False,False,True
10,1,0.46,32,106,False,False,False,False,True
11,1,0.5,39,135,False,False,False,False,True
12,1,0.5,47,193,False,False,False,False,True
13,1,0.48,43,163,False,False,False,False,True
14,1,0.52,67,131,False,False,False,False,True
15,1,0.5,57,178,False,False,False,False,True
16,1,0.5,60,242,False,False,False,False,True
21,1,0.42,31,112,False,False,False,False,True
22,1,0.42,24,89,False,False,False,False,True
23,1,0.4,18,99,False,False,False,False,True
0,1,0.42,6,26,False,False,False,False,True
1,1,0.4,7,8,False,False,False,False,True
2,1,0.4,1,6,False,False,False,False,True
3,1,0.4,1,3,False,False,False,False,True
4,1,0.4,1,5,False,False,False,False,True
5,1,0.38,2,19,False,False,False,False,True
6,1,0.4,3,83,False,False,False,False,True
15,1,0.56,52,125,False,False,False,False,True
16,1,0.54,68,242,False,False,False,False,True
17,1,0.52,87,527,False,False,False,False,True
18,1,0.54,58,428,False,False,False,False,True
20,1,0.48,11,118,False,False,False,False,True
21,1,0.46,12,114,False,False,False,False,True
22,1,0.48,3,76,False,False,False,False,True
23,1,0.46,9,50,False,False,False,False,True
0,1,0.44,4,26,False,False,False,False,True
1,1,0.44,5,6,False,False,False,False,True
2,1,0.42,2,3,False,False,False,False,True
3,1,0.4,1,3,False,False,False,False,True
4,1,0.38,0,5,False,False,False,False,True
5,1,0.38,0,24,False,False,False,False,True
6,1,0.38,3,95,False,False,False,False,True
7,1,0.4,15,299,False,False,False,False,True
8,1,0.44,25,383,False,False,False,False,True
9,1,0.48,29,194,False,False,False,False,True
10,1,0.5,26,102,False,False,False,False,True
11,1,0.52,46,120,False,False,False,False,True
12,1,0.54,35,165,False,False,False,False,True
13,1,0.56,37,161,False,False,False,False,True
14,1,0.56,66,134,False,False,False,False,True
15,1,0.56,63,171,False,False,False,False,True
16,1,0.56,52,233,False,False,False,False,True
17,1,0.56,68,517,False,False,False,False,True
18,1,0.52,65,453,False,False,False,False,True
19,1,0.48,44,294,False,False,False,False,True
20,1,0.46,40,208,False,False,False,False,True
21,1,0.44,32,169,False,False,False,False,True
22,1,0.46,22,148,False,False,False,False,True
23,1,0.44,15,79,False,False,False,False,True
0,1,0.44,4,28,False,False,False,False,True
1,1,0.44,3,9,False,False,False,False,True
2,1,0.44,2,1,False,False,False,False,True
3,1,0.44,0,3,False,False,False,False,True
4,1,0.42,0,5,False,False,False,False,True
5,1,0.42,0,21,False,False,False,False,True
6,1,0.42,0,92,False,False,False,False,True
7,1,0.42,15,284,False,False,False,False,True
11,1,0.52,23,132,False,False,False,False,True
18,1,0.52,55,398,False,False,False,False,True
19,1,0.5,25,306,False,False,False,False,True
20,1,0.5,27,180,False,False,False,False,True
0,1,0.46,3,23,False,False,False,False,True
1,1,0.46,2,9,False,False,False,False,True
20,1,0.42,11,171,False,False,False,False,True
21,1,0.4,13,119,False,False,False,False,True
22,1,0.36,14,97,False,False,False,False,True
23,1,0.34,8,60,False,False,False,False,True
0,1,0.34,4,40,False,False,False,False,True
1,1,0.32,7,9,False,False,False,False,True
2,1,0.32,1,3,False,False,False,False,True
3,1,0.3,4,4,False,False,False,False,True
4,1,0.3,5,5,False,False,False,False,True
6,1,0.28,1,74,False,False,False,False,True
7,1,0.28,6,199,False,False,False,False,True
8,1,0.3,13,361,False,False,False,False,True
9,1,0.32,19,210,False,False,False,False,True
10,1,0.34,28,102,False,False,False,False,True
11,1,0.36,40,128,False,False,False,False,True
0,1,0.26,3,20,False,False,False,False,True
1,1,0.26,5,8,False,False,False,False,True
2,1,0.24,0,3,False,False,False,False,True
3,1,0.24,0,3,False,False,False,False,True
4,1,0.24,1,5,False,False,False,False,True
5,1,0.22,0,18,False,False,False,False,True
6,1,0.24,4,82,False,False,False,False,True
7,1,0.24,11,216,False,False,False,False,True
11,1,0.4,31,97,False,False,False,False,True
12,1,0.42,30,140,False,False,False,False,True
15,1,0.44,27,141,False,False,False,False,True
16,1,0.42,30,242,False,False,False,False,True
17,1,0.42,44,442,False,False,False,False,True
18,1,0.4,30,392,False,False,False,False,True
19,1,0.4,12,226,False,False,False,False,True
20,1,0.4,18,154,False,False,False,False,True
1,1,0.36,3,8,False,False,False,False,True
4,1,0.34,1,7,False,False,False,False,True
5,1,0.32,0,18,False,False,False,False,True
6,1,0.32,3,90,False,False,False,False,True
7,1,0.34,8,246,False,False,False,False,True
8,1,0.36,17,402,False,False,False,False,True
9,1,0.4,16,206,False,False,False,False,True
10,1,0.44,21,114,False,False,False,False,True
11,1,0.46,16,101,False,False,False,False,True
12,1,0.5,23,153,False,False,False,False,True
13,1,0.48,20,147,False,False,False,False,True
14,1,0.5,32,118,False,False,False,False,True
15,1,0.5,38,148,False,False,False,False,True
16,1,0.48,46,252,False,False,False,False,True
17,1,0.44,36,470,False,False,False,False,True
18,1,0.42,39,421,False,False,False,False,True
19,1,0.42,39,274,False,False,False,False,True
20,1,0.4,18,191,False,False,False,False,True
21,1,0.36,13,114,False,False,False,False,True
22,1,0.36,5,91,False,False,False,False,True
23,1,0.34,11,61,False,False,False,False,True
0,1,0.32,0,19,False,False,False,False,True
1,1,0.3,2,8,False,False,False,False,True
2,1,0.3,0,2,False,False,False,False,True
3,1,0.3,0,2,False,False,False,False,True
4,1,0.3,0,4,False,False,False,False,True
5,1,0.3,0,27,False,False,False,False,True
6,1,0.3,1,91,False,False,False,False,True
7,1,0.3,11,240,False,False,False,False,True
8,1,0.32,20,452,False,False,False,False,True
9,1,0.34,15,213,False,False,False,False,True
10,1,0.4,25,108,False,False,False,False,True
11,1,0.42,27,117,False,False,False,False,True
12,1,0.46,32,157,False,False,False,False,True
13,1,0.48,22,139,False,False,False,False,True
14,1,0.5,40,132,False,False,False,False,True
15,1,0.48,26,161,False,False,False,False,True
16,1,0.48,35,231,False,False,False,False,True
17,1,0.44,30,523,False,False,False,False,True
18,1,0.42,31,448,False,False,False,False,True
19,1,0.4,25,257,False,False,False,False,True
20,1,0.4,5,177,False,False,False,False,True
21,1,0.38,13,155,False,False,False,False,True
22,1,0.36,7,99,False,False,False,False,True
23,1,0.36,3,54,False,False,False,False,True
0,1,0.36,3,28,False,False,False,False,True
1,1,0.34,3,12,False,False,False,False,True
2,1,0.34,2,5,False,False,False,False,True
3,1,0.34,1,4,False,False,False,False,True
4,1,0.32,1,3,False,False,False,False,True
5,1,0.32,1,27,False,False,False,False,True
6,1,0.34,3,96,False,False,False,False,True
11,1,0.44,12,108,False,False,False,False,True
12,1,0.5,17,162,False,False,False,False,True
14,1,0.52,32,120,False,False,False,False,True
15,1,0.52,24,138,False,False,False,False,True
16,1,0.52,33,234,False,False,False,False,True
17,1,0.48,33,465,False,False,False,False,True
18,1,0.46,24,409,False,False,False,False,True
19,1,0.44,18,234,False,False,False,False,True
20,1,0.42,11,198,False,False,False,False,True
21,1,0.4,4,140,False,False,False,False,True
22,1,0.4,21,116,False,False,False,False,True
23,1,0.4,15,80,False,False,False,False,True
13,1,0.44,33,161,False,False,False,False,True
14,1,0.44,54,147,False,False,False,False,True
15,1,0.46,45,192,False,False,False,False,True
16,1,0.46,53,237,False,False,False,False,True
17,1,0.42,42,438,False,False,False,False,True
18,1,0.42,35,339,False,False,False,False,True
19,1,0.4,14,182,False,False,False,False,True
20,1,0.36,15,171,False,False,False,False,True
21,1,0.34,8,115,False,False,False,False,True
22,1,0.34,6,109,False,False,False,False,True
23,1,0.32,17,72,False,False,False,False,True
0,1,0.34,1,14,False,False,False,False,True
1,1,0.34,2,6,False,False,False,False,True
2,1,0.32,0,2,False,False,False,False,True
3,1,0.32,0,3,False,False,False,False,True
4,1,0.32,2,4,False,False,False,False,True
5,1,0.3,1,25,False,False,False,False,True
10,1,0.36,28,95,False,False,False,False,True
11,1,0.42,28,100,False,False,False,False,True
12,1,0.46,21,158,False,False,False,False,True
13,1,0.54,32,157,False,False,False,False,True
14,1,0.56,30,115,False,False,False,False,True
15,1,0.56,38,132,False,False,False,False,True
